success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,rt,stimulus,response,part,slider_start,ID,set_ID,prob,amount,last_location,actual_choice,actual_EV,binary_id,trinary_id,catch,A_key,D_key,choice_prob,choice_amount,potential_prize_prob,potential_prize_amount,won_prize,remaining_budget,total_prize
,,,,,html-keyboard-response,349,883133,0.0-33.0-1.19,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,3931,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪43</span>
                      <span>₪61</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>55%</span>
                    </p>",a,binary,,,,,,,A,32.25,26,26,0,A,B,75,43,,,,,
,,,,,html-keyboard-response,350,884522,0.0-33.0-0.20,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,351,886853,0.0-33.0-1.20,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,2329,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪43</span>
                      <span>₪61</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>45%</span>
                    </p>",a,binary,,,,,,,B,32.25,11,11,0,B,A,75,43,,,,,
,,,,,html-keyboard-response,352,888096,0.0-33.0-0.21,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,353,892933,0.0-33.0-1.21,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,4836,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪71</span>
                      <span>₪79</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>65%</span>
                    </p>",a,binary,,,,,,,B,53.25,8,8,0,B,A,75,71,,,,,
,,,,,html-keyboard-response,354,894361,0.0-33.0-0.22,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,355,902125,0.0-33.0-1.22,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,7763,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪64</span>
                    </p>
                    <p class=""lotteries"">
                      <span>40%</span>
                      <span>25%</span>
                    </p>",a,binary,,,,,,,B,23.2,21,21,0,B,A,40,58,,,,,
,,,,,html-keyboard-response,356,903468,0.0-33.0-0.23,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,357,910125,0.0-33.0-1.23,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,6655,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪79</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>40%</span>
                      <span>60%</span>
                    </p>",d,binary,,,,,,,A,25.8,9,9,0,B,A,60,43,,,,,
,,,,,html-keyboard-response,358,911298,0.0-33.0-0.24,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,359,921093,0.0-33.0-1.24,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,9793,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪64</span>
                      <span>₪39</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>65%</span>
                    </p>",d,binary,,,,,,,A,25.35,1,1,0,B,A,65,39,,,,,
,,,,,html-keyboard-response,360,922555,0.0-33.0-0.25,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,361,929661,0.0-33.0-1.25,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,7104,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>25%</span>
                    </p>",a,binary,,,,,,,B,3,12,12,0,B,A,75,4,,,,,
,,,,,html-keyboard-response,362,930567,0.0-33.0-0.26,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,363,936253,0.0-33.0-1.26,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,5684,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪64</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>50%</span>
                    </p>",a,binary,,,,,,,B,27,4,4,0,B,A,75,36,,,,,
,,,,,html-keyboard-response,364,937470,0.0-33.0-0.27,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,365,945204,0.0-33.0-1.27,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,7734,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪16</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>20%</span>
                      <span>25%</span>
                    </p>",a,binary,,,,,,,A,3.2,27,27,0,A,B,20,16,,,,,
,,,,,html-keyboard-response,366,945911,0.0-33.0-0.28,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,367,953171,0.0-33.0-1.28,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,7260,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪64</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>70%</span>
                    </p>",d,binary,,,,,,,A,25.2,3,3,0,B,A,70,36,,,,,
,,,,,html-keyboard-response,368,954668,0.0-33.0-0.29,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,369,964324,0.0-33.0-1.29,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,9655,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪18</span>
                    </p>
                    <p class=""lotteries"">
                      <span>30%</span>
                      <span>50%</span>
                    </p>",d,binary,,,,,,,B,9,22,22,0,A,B,50,18,,,,,
,,,,,html-keyboard-response,370,965328,0.0-34.0,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,371,968811,0.0-35.0,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,3483,"<p>הפסקה.
          <br>לחצו כדי להמשיך.</p>", ,scan_wait,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,372,970064,0.0-36.0-0.0,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,373,978132,0.0-36.0-1.0,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,8066,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪61</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>55%</span>
                      <span>60%</span>
                    </p>",d,binary,,,,,,,A,25.8,7,7,0,B,A,60,43,,,,,
,,,,,html-keyboard-response,374,978999,0.0-36.0-0.1,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,375,983539,0.0-36.0-1.1,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,4539,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪71</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>55%</span>
                    </p>",d,binary,,,,,,,A,39.05,18,18,0,B,A,55,71,,,,,
,,,,,html-keyboard-response,376,984886,0.0-36.0-0.2,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,377,992028,0.0-36.0-1.2,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,7140,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>40%</span>
                    </p>",a,binary,,,,,,,B,27,13,13,0,B,A,75,36,,,,,
,,,,,html-keyboard-response,378,992866,0.0-36.0-0.3,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,379,997436,0.0-36.0-1.3,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,4568,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪71</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>55%</span>
                      <span>75%</span>
                    </p>",a,binary,,,,,,,B,39.05,5,5,0,B,A,55,71,,,,,
,,,,,html-keyboard-response,380,998868,0.0-36.0-0.4,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,381,1004500,0.0-36.0-1.4,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,5630,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪16</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>20%</span>
                      <span>50%</span>
                    </p>",a,binary,,,,,,,A,3.2,17,17,0,A,B,20,16,,,,,
,,,,,html-keyboard-response,382,1005377,0.0-36.0-0.5,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,383,1009621,0.0-36.0-1.5,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,4242,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪18</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>50%</span>
                    </p>",d,binary,,,,,,,A,9,28,28,1,B,A,50,18,,,,,
,,,,,html-keyboard-response,384,1010502,0.0-36.0-0.6,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,385,1018805,0.0-36.0-1.6,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,8302,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪18</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>25%</span>
                    </p>",a,binary,,,,,,,B,4.95,14,14,0,B,A,45,11,,,,,
,,,,,html-keyboard-response,386,1019416,0.0-36.0-0.7,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,387,1023349,0.0-36.0-1.7,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,3931,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪16</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>20%</span>
                    </p>",a,binary,,,,,,,B,2.75,27,27,0,B,A,25,11,,,,,
