success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,rt,stimulus,response,part,slider_start,ID,set_ID,prob,amount,last_location,actual_choice,actual_EV,binary_id,trinary_id,catch,A_key,D_key,choice_prob,choice_amount,total_prize
,,,,,html-keyboard-response,482,1034788,0.0-39.0-0.25,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,483,1036383,0.0-39.0-1.25,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1595,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>30%</span>
                      <span>25%</span>
                    </p>",a,binary,,,,,,,A,17.4,30,30,1,A,B,30,58,
,,,,,html-keyboard-response,484,1037460,0.0-39.0-0.26,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,485,1038840,0.0-39.0-1.26,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1378,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪71</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>55%</span>
                      <span>75%</span>
                    </p>",a,binary,,,,,,,A,39.05,18,18,0,A,B,55,71,
,,,,,html-keyboard-response,486,1040332,0.0-39.0-0.27,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,487,1043496,0.0-39.0-1.27,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,3162,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪43</span>
                      <span>₪61</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>45%</span>
                    </p>",a,binary,,,,,,,B,32.25,11,11,0,B,A,75,43,
,,,,,html-keyboard-response,488,1044056,0.0-39.0-0.28,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,489,1046119,0.0-39.0-1.28,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2062,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>75%</span>
                    </p>",d,binary,,,,,,,B,3,12,12,0,A,B,75,4,
,,,,,html-keyboard-response,490,1046913,0.0-39.0-0.29,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,491,1050039,0.0-39.0-1.29,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,3125,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪79</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>40%</span>
                      <span>60%</span>
                    </p>",a,binary,,,,,,,B,31.6,9,9,0,B,A,40,79,
,,,,,html-keyboard-response,492,1051047,0.0-40.0,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,493,1051750,0.0-41.0,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,,null,delay,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,494,1056199,0.0-42.0,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,4449,"<h1>הסוף</h1>
        <p>אנו מודים לכם על ההשתתפות!
        <p>כעת נשחק את אחת ההגרלות שבחרתם.
        <brאנא המתינו לאחראים לצורך הרצת ההגרלה</p>", ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"female, right, glasses, 22",,,,,,,,,,,,,,,,,,0
